gene,CellType,pair,avg_log2FC,p_val_adj
CG43783,fru_8,melsim,-1.53636744294422,6.98742739714824e-23
CG43783,TY_3,melsim,-2.48938484073892,9.40898225011226e-12
CG43783,Tk_Mip_RYa,melsim,-1.1646307017728,2.96035966375246e-13
CG43783,fru_10,melsim,-1.33628338786443,9.8951979923441e-13
CG43783,GABA_11,melsim,-1.86188448919504,6.73529646403212e-20
CG43783,TY_1,melsim,-1.80798059393191,8.68342190556689e-13
CG43783,Glu_12,melsim,-1.31301445007011,9.446448714592e-18
CG43783,MS,melsim,-1.14684138832927,0.000110740921907995
CG43783,Tk_sNPF,melsim,-1.69389687227432,1.18270176779108e-06
CG43783,Glu_14,melsim,-1.53605290024021,7.72034347207059e-14
CG43783,fru_14,melsim,-1.0703893278914,0.00325881296527961
CG43795,DOP_1,melsec,0.624440552084866,1.95485351277085e-11
CG43795,GABA_2,melsec,0.615259408103239,0.00448657546626326
CG43795,fru_4,melsec,0.700657079936167,0.000242448825699654
CG43795,fru_3,melsec,0.598940645841305,1.86830402996988e-05
CG43795,Ach_6,melsec,0.63180963474521,6.41963493705525e-07
CG43795,Glu_5,melsec,0.652991844240493,0.00521884575728633
CG43795,TY_1,melsec,0.812914447399505,0.0033157102750473
CG43795,αβ-KC_2,melsim,0.785656776280263,2.54199050103558e-05
CG43795,GABA_2,melsim,0.616208499256733,0.00951384381456352
CG43795,CCHa2,melsim,0.602039599895958,0.000220399739743021
CG43795,GABA_4,melsim,0.878550132779495,4.2727695970836e-06
CG43795,fru_4,melsim,0.825405696524602,2.18880991295926e-09
CG43795,Tk_3,melsim,1.4735114341715,2.91413491725966e-08
CG43795,Glu_4,melsim,0.701024538187323,2.89137449348497e-07
CG43795,Ach_6,melsim,0.618417385228462,4.11321576094154e-05
CG43795,Tk_2,melsim,0.771412606887301,0.0211589626755499
CG43795,GABA_11,melsim,1.07014231221733,0.00551919311536724
CG43850,Glu_6,melsec,-1.56597292661579,1.83715843009825e-78
CG43850,Mip,melsec,-1.50603264655977,1.31582486957738e-37
CG43850,αβ-KC_2,melsec,-1.17121976934693,1.1924540689813e-33
CG43850,sNPF_CCHa2_AstC,melsec,-0.894066555250935,2.07414388317979e-11
CG43850,GABA_6,melsec,-2.04067962395339,2.16005541854863e-18
CG43850,Ach_9,melsec,-0.953843248277545,1.47638412014338e-15
CG43850,Clock_1,melsec,-1.1157891383385,1.04289099209178e-20
CG43850,Ach_11,melsec,-1.32137393447561,1.44795810458657e-23
CG43850,Tk_sNPF,melsec,-0.899071091149219,3.01186307778192e-06
CG43850,Glu_14,melsec,-1.40526021297609,5.17937390129938e-10
CG43850,Mip,simsec,-1.07786489884542,1.06492665887184e-12
CG43850,αβ-KC_2,simsec,-1.0088215045395,2.78687428136272e-19
CG43850,GABA_6,simsec,-1.63251173366313,1.07113437889955e-05
CG43850,Ach_9,simsec,-0.64248439510037,0.00144192685378434
CG43850,Ach_11,simsec,-1.09344169373976,1.17098845670374e-12
CG43850,Glu_14,simsec,-1.19956650378608,0.00232720324877986
CG43861,PRN,melsec,0.951819829374664,6.57319195301189e-15
CG43861,PRN,melsim,0.842792706846452,4.67070280653122e-12
CG43902,NPF_Dh31,melsec,0.715444004291018,0.000455282380755244
CG43902,NPF_AstA,melsec,0.890727820088239,6.65468429426251e-10
CG43902,NPF_Dh31,melsim,0.713767209969372,0.0115719390041052
CG43902,NPF_AstA,melsim,0.826337950684334,2.15048926625665e-08
CG43902,FMRFa_Dh44,melsim,1.14748761232256,0.000110239775598982
CG43902,fru_5,simsec,-0.671044201220503,0.00647490781132526
CG43902,Ach_12,simsec,-0.803295667442087,0.00193338051288409
CG44153,Ach_9,melsec,0.63709840528441,2.28549183419295e-05
CG44153,TY_3,melsec,1.02320449752728,0.000832119677200206
CG44153,Glu_12,melsec,0.653503183890912,0.0168369897521723
CG44153,NPF_Dh31,melsim,0.759616150856297,2.39702574215899e-05
CG44153,Ach_9,melsim,0.65033850957318,1.33210523987593e-05
CG44153,NPF_AstA,melsim,0.626401774567829,0.024413209897535
CG44153,Ach_16,melsim,0.654982427755104,0.00147283104401501
CG44153,TY_3,melsim,1.12487591542219,0.000269969548423304
CG44153,Glu_12,melsim,0.674771800644563,0.000487625388193659
CG44153,Clock_2,simsec,-0.836776040604512,0.00975915771239188
CG44422,DOP_1,melsec,-0.6721319721906,0.000168905817687502
CG44422,Mip,melsec,-1.25543902123067,3.55614253670035e-14
CG44422,OCTY,melsec,-1.08312184410755,1.0448373088107e-05
CG44422,NPF_Dh31,melsec,-1.33107894127524,1.97118770761616e-16
CG44422,TY_3,melsec,-1.33014860169233,1.22569618862843e-06
CG44422,TY_1,melsim,1.2903325902032,3.27612768536897e-05
CG44422,NPF_AstA,melsim,1.15688862144905,2.2379621128158e-10
CG44422,Ach_16,melsim,-0.723196144180499,0.0171931800428662
CG44422,Mip,simsec,-0.894419158329037,0.00123464484103579
CG44422,NPF_AstA,simsec,-0.845920787271801,0.00186856983948501
CG44422,OCTY,simsec,-0.959908977908009,0.00318076252689679
CG44422,NPF_Dh31,simsec,-0.990608673288607,0.000115509295666482
CG44422,Ach_16,simsec,0.774716105551786,0.000156095107575519
CG44422,TY_1,simsec,-1.21324596479666,0.000107848296266681
CG44837,Poxn_3,melsec,0.718866686861692,2.9095528745354e-11
CG44838,Glu_12,melsec,-0.600343883433504,0.0408128369110901
CG45002,fru_8,melsec,0.96497261500008,8.08123874754202e-06
CG45002,Poxn_1,melsec,0.586223414165636,1.85082185825269e-10
CG45002,NPF_Dh31,melsec,0.8913178699093,5.43116728206071e-10
CG45002,Poxn_3,melsec,0.719807472705849,0.000264222145187386
CG45002,GABA_9,melsec,0.731803889050428,6.74164739038677e-05
CG45002,Tk_Mip_RYa,melsec,0.882122690459576,0.00942443002937255
CG45002,TY_1,melsec,0.785095148647674,0.0016290517590291
CG45002,Ach_10,melsec,0.615228777380002,0.0043165361316571
CG45002,Ach_10,melsim,0.990977145544789,3.27190735610208e-06
CG45002,NPF_Dh31,melsim,1.06499082865946,1.00096266179466e-10
CG45002,NPF_AstA,melsim,1.16112561433552,9.31197300430523e-14
CG45002,Ach_12,melsim,0.671556759788427,1.13539944625854e-07
CG45002,TY_2,melsim,0.799178744590109,0.0109423338750161
CG45002,fru_8,simsec,0.83252231897643,0.0134409581700727
CG45002,NPF_AstA,simsec,-0.711139606798301,0.00404554028323868
CG45263,NPF_Dh31,melsec,-0.767645212255633,1.13261840367373e-05
CG45263,NPF_AstA,melsec,-0.798232401167135,9.28886953696269e-07
CG45263,NPF_AstA,simsec,-0.823614336056713,0.00530805627158186
CG4577,fru_2,melsec,0.730809163953758,0.0184987026968404
CG4577,AstC_FMRFa,melsec,1.28927730859705,4.59858698553856e-05
CG4577,DOP/SER,melsec,0.844081856551567,0.000613061286907209
CG4577,fru_1,melsec,0.747487733860838,8.31989047947654e-11
CG4577,sNPF,melsec,0.76525805986035,1.78816381770951e-05
CG4577,Poxn_2,melsec,0.634427432453768,0.0476433502826672
CG4577,Poxn_1,melsec,0.878142106744525,4.9830963100953e-16
CG4577,fru_7,melsec,0.616335888980668,0.0062821675152828
CG4577,NPF_AstA,melsec,0.728840599985513,0.0141486118731502
CG4577,Glu_10,melsec,0.847589527736677,0.00492609354452971
CG4577,fru_8,melsec,1.41806656232721,1.23311343975377e-09
CG4577,Tk_2,melsec,0.915076121345382,3.3129388677136e-05
CG4577,TY_3,melsec,0.931886148661787,1.98173491265836e-06
CG4577,DOP_2,melsim,1.27149598458199,0.000618587179039633
CG4577,RYa,melsim,1.26421259703107,1.17759749311953e-05
CG4577,Tk_2,melsim,0.864867380712812,9.29464533900741e-05
CG4577,Glu_5,melsim,0.633487870184888,1.52151568311993e-05
CG4577,OPN,melsim,0.675939707369203,4.39031580561159e-10
CG4577,DOP/SER,melsim,0.840128663221611,5.65998179658432e-05
CG4577,fru_1,melsim,0.599653364574984,2.63060125282122e-07
CG4577,Mip,melsim,0.606882533027481,0.0189552157409
CG4577,Glu_1,melsim,0.604205328702271,2.0071154557541e-27
CG4577,Dh31,melsim,0.728337149063521,0.010010261877466
CG4577,Poxn_2,melsim,1.0073795303656,1.57795711350955e-11
CG4577,Clock_2,melsim,0.844799698217169,0.000831976377914179
CG4577,Ach_5,melsim,0.798618651496458,3.81650235537324e-16
CG4577,Glu_4,melsim,0.59890169167903,0.00991285909121645
CG4577,fru_11,melsim,1.23851208669972,0.0108114194029247
CG4577,TY_3,melsim,0.881946563083043,0.000300984189800244
CG4577,fru_10,melsim,2.00180449684675,9.09245447371948e-10
CG4577,Ach_10,melsim,0.881770488414609,0.000211535157259841
CG4577,fru_14,melsim,1.55639334852439,0.00073598431372649
CG4577,fru_10,simsec,-1.23446525363702,0.000195414982645138
CG4629,CTX,melsim,0.774537405934154,3.6125174858758e-22
CG46339,PRN,melsec,0.620179321311735,0.00013450351816163
CG46339,PRN,melsim,0.68862308389545,1.66849205179515e-07
CG46339,fru_15,simsec,-2.0545482187776,0.017187679442784
CG4991,PRN,melsec,0.695097138898155,4.10114143831271e-10
CG4991,PRN,simsec,0.841795567386634,1.02283556507708e-08
CG5149,fru_14,melsec,-1.53841991478413,6.31144414973139e-05
CG5149,fru_14,simsec,-1.53841991478413,9.93325786208975e-06
CG5151,PRN,secNoni,-0.771143825751537,6.9662716510186e-05
CG5196,fru_5,melsec,0.825096504444871,5.07473329632748e-16
CG5196,fru_5,melsim,0.760049207279247,1.587903674865e-11
CG5455,ENS,melsim,-0.706461031539342,1.70347582330588e-38
CG5455,αβ-KC_2,melsim,-0.590833088845656,0.000311951480729101
CG5455,PRN,melsim,-0.85973144912202,5.10850422635659e-17
CG5455,α'β'-KC,melsim,-0.751825085474301,4.31670140834576e-71
CG5455,Poxn_3,melsim,-0.716508569174692,8.33059398575938e-08
CG5455,αβ-KC_1,simsec,0.607947356908264,2.73688244872578e-121
CG5455,ENS,simsec,0.814490734654353,3.78740053910059e-48
CG5455,αβ-KC_2,simsec,0.751769307060714,1.1082221891836e-11
CG5455,PRN,simsec,0.848317017964316,3.95745350776497e-09
CG5455,α'β'-KC,simsec,0.667017645095763,1.32203929691158e-57
CG5455,Poxn_3,simsec,0.730519961671048,2.3740752886547e-09
CG5455,Poxn_6,simsec,1.47393118833241,0.00269403944538668
CG5768,Poxn_3,melsec,-0.770518153877233,1.70022146256845e-15
CG5768,Poxn_3,melsim,-1.24046399425847,1.24675733722594e-24
CG5888,PRN,melsec,-0.926592998091809,4.53679909371624e-15
CG5888,PRN,simsec,-0.946959037191869,3.89983806502518e-10
CG5888,AST,simsec,-0.686420859330471,1.3808697950754e-24
CG5973,PRN,melsim,0.661460128048529,1.71431710182361e-07
CG6006,Poxn_1,melsec,-0.829339710191394,6.05711334124029e-10
CG6040,CTX,melsim,1.16047844383954,4.88967784966596e-24
CG6040,CTX,simsec,-1.34494986283195,2.97834722404123e-18
CG6044,αβ-KC_1,simsec,-0.619078898284282,1.44012360615782e-69
CG6044,αβ-KC_2,simsec,-0.927470805772891,2.55254055213456e-09
CG6106,Dh31,melsec,-0.610588308396651,4.40590179347798e-10
CG6106,Glu_7,melsec,-0.614975069787596,1.00408617401853e-10
CG6191,Ach_9,melsec,-0.679336057999802,1.5141368225027e-07
CG6191,Poxn_5,melsec,-0.678071905112638,0.0440074720984522
CG6191,fru_13,melsec,-0.857980995127572,0.0379000919785068
CG6231,PRN,melsim,-0.591505346587928,3.48479775201514e-07
CG6356,CTX,melsim,-1.06718484817363,1.20702453107802e-33
CG6356,ENS,melsim,-1.07693713288768,2.34644371920475e-82
CG6356,CTX,simsec,1.07155541927523,1.16681905792134e-20
CG6356,ENS,simsec,1.00413973198581,3.3466502527532e-61
CG6424,Ach_3,melsim,-0.746165244069946,3.05288610054424e-251
CG6424,Ach_2,melsim,-0.692553180693781,0
CG6424,Glu_6,melsim,-0.737493950841751,6.18662108206612e-44
CG6424,GABA_5,melsim,-0.89616418901546,3.48127032938804e-15
CG6424,DOP_1,melsim,-0.874865299448464,1.87415145144194e-61
CG6424,Ach_1,melsim,-0.789608247174134,0
CG6424,DOP/SER,melsim,-0.686129930700179,1.16200472290723e-22
CG6424,fru_1,melsim,-0.888150668133122,7.30777926656173e-90
CG6424,sNPF,melsim,-0.815160324546405,7.05752633582959e-47
CG6424,GABA_2,melsim,-0.749327947319838,5.60916762494947e-42
CG6424,CCHa2,melsim,-0.770887980857184,2.31649299221486e-54
CG6424,Mip,melsim,-0.807354922057604,1.61786291873204e-18
CG6424,Ach_4,melsim,-0.677524420264876,2.10942170439751e-152
CG6424,fru_2,melsim,-0.76027412238043,2.0584610683341e-62
CG6424,Glu_1,melsim,-0.771860438498664,1.50997164596798e-300
CG6424,DOP_2,melsim,-0.722466024471091,1.23935360257182e-08
CG6424,Glu_2,melsim,-0.800008880801099,6.17110375555963e-200
CG6424,Glu_3,melsim,-0.738643722617165,6.40829329700803e-154
CG6424,Dh31,melsim,-0.643856189774725,1.31001527025742e-10
CG6424,αβ-KC_2,melsim,-0.636492801361238,5.76755001141257e-15
CG6424,GABA_1,melsim,-0.801566183534164,2.29209389177615e-129
CG6424,Poxn_2,melsim,-0.613307126415118,6.3930632950093e-23
CG6424,GABA_4,melsim,-0.791957483433911,5.71323035857e-49
CG6424,Glu_11,melsim,-0.736965594166206,1.0804250022766e-11
CG6424,fru_12,melsim,-0.777607578663552,0.00649226898207589
CG6424,fru_9,melsim,-0.68805599368526,0.000152985498777945
CG6424,Glu_8,melsim,-0.947935597858672,5.47729532900459e-18
CG6424,GABA_7,melsim,-0.930254588674029,1.90606457718296e-14
CG6424,fru_4,melsim,-0.866288055412439,5.59181385309352e-41
CG6424,Tk_1,melsim,-0.596367263993406,5.08447337103023e-19
CG6424,AST,melsim,-1.24015654725871,9.6840259606829e-124
CG6424,Tk_3,melsim,-0.70098629706064,0.0214337735156644
CG6424,Ach_15,melsim,-0.883485991273575,7.89004198971023e-12
CG6424,sNPF_CCHa2_AstC,melsim,-0.785875194647152,4.90793583326288e-13
CG6424,Poxn_1,melsim,-0.672195338775968,1.8478366955033e-18
CG6424,fru_5,melsim,-0.634715535918256,1.28509635578217e-17
CG6424,Glu_13,melsim,-0.801220135885503,3.8612569987044e-15
CG6424,fru_6,melsim,-1.07256862595065,6.06706567396884e-24
CG6424,α'β'-KC,melsim,-0.628512884504707,1.30205757608654e-87
CG6424,fru_3,melsim,-0.762794584018065,3.29000270664084e-54
CG6424,fru_7,melsim,-0.665580960929441,5.43784843575651e-06
CG6424,Glu_7,melsim,-0.88780475447762,1.89353283998729e-17
CG6424,Glu_15,melsim,-1.01792190799726,1.9216197473776e-05
CG6424,Ach_5,melsim,-0.794827824181441,2.15546429821209e-48
CG6424,GABA_6,melsim,-0.980100442562295,5.75501643992095e-17
CG6424,NPF_Dh31,melsim,-0.591719866896465,1.02525446444094e-06
CG6424,Ach_9,melsim,-0.779400860486603,3.69966497969481e-17
CG6424,GABA_3,melsim,-0.842090326903096,1.49819553532998e-16
CG6424,Glu_4,melsim,-0.790076930625768,4.31893100349248e-40
CG6424,Ach_7,melsim,-0.65802596291088,2.19843311510306e-21
CG6424,Clock_3,melsim,-0.701918647067005,7.66368069528581e-08
CG6424,Ach_17,melsim,-0.752907138035228,0.000176018081397821
CG6424,fru_11,melsim,-0.934207686218699,7.03069707654451e-08
CG6424,Clock_1,melsim,-0.741364058063723,1.21036215607845e-20
CG6424,Ach_16,melsim,-0.631612594019978,3.42360946635219e-09
CG6424,GABA_14,melsim,-0.97490901903717,1.59778873550114e-06
CG6424,Poxn_4,melsim,-0.777607578663552,1.37682711548071e-13
CG6424,GABA_13,melsim,-0.961525852185364,1.29852949000215e-07
CG6424,Ach_14,melsim,-0.755853916204891,3.92879290806327e-16
CG6424,Glu_10,melsim,-0.638491897137951,2.87774881610519e-11
CG6424,Ach_8,melsim,-0.680087226470236,3.60698194817752e-14
CG6424,GABA_9,melsim,-0.70895121799661,3.02192404132518e-07
CG6424,SER,melsim,-0.807354922057604,0.00659488702049944
CG6424,Tk_2,melsim,-0.597035333021731,1.70469383416761e-14
CG6424,Ach_13,melsim,-0.743435089495764,5.34454274365762e-13
CG6424,Glu_5,melsim,-0.901014029271849,8.41074188881393e-37
CG6424,AstC_FMRFa,melsim,-0.860596943334584,5.85466119539511e-08
CG6424,fru_10,melsim,-0.678071905112638,0.000397312718292878
CG6424,GABA_12,melsim,-0.659924558402378,3.65710084961116e-06
CG6424,TY_1,melsim,-0.725825036561006,0.00154622126478978
CG6424,Ach_11,melsim,-0.685699396379099,4.22697459458755e-11
CG6424,FMRFa_Dh44,melsim,-0.785875194647152,0.0105146465611253
CG6424,Glu_12,melsim,-0.754887502163469,5.28661247180868e-10
CG6424,MS,melsim,-1.32192809488736,0.000408436158305123
CG6424,GABA_8,melsim,-0.636836341079706,1.45220466066557e-09
CG6424,Ach_10,melsim,-0.837462743954566,2.13086767154559e-10
CG6424,TY_2,melsim,-0.658963082164933,0.00151610834450588
CG6424,Glu_14,melsim,-1.05311133645956,2.16826301607215e-09
CG6424,GABA_10,melsim,-0.637429920615292,1.6225345010194e-06
CG6424,OPN,melsim,-0.713783126553428,1.47415954443949e-45
CG6424,Ach_3,simsec,0.664460624488949,2.06381478020563e-151
CG6424,Ach_2,simsec,0.616781393436544,3.68760745375996e-274
CG6424,Glu_6,simsec,0.686190328659342,1.74101725120871e-32
CG6424,GABA_5,simsec,0.769252076533241,1.82499280104791e-06
CG6424,DOP_1,simsec,0.816984383367965,9.56971781218028e-49
CG6424,Ach_1,simsec,0.71638620473545,0
CG6424,DOP/SER,simsec,0.672868341172632,5.93257702775992e-19
CG6424,fru_1,simsec,0.803227640297128,3.64952810172851e-60
CG6424,sNPF,simsec,0.698683664730496,8.8563588143421e-28
CG6424,GABA_2,simsec,0.691202124989644,1.37974501245396e-31
CG6424,CCHa2,simsec,0.691453513362779,6.25205010671859e-30
CG6424,Mip,simsec,0.739183419416025,6.44605919162967e-12
CG6424,Ach_4,simsec,0.617848738575073,3.60595404508968e-115
CG6424,fru_2,simsec,0.6604437624774,1.69960729351651e-35
CG6424,Glu_1,simsec,0.68946735156677,1.52102941588427e-180
CG6424,DOP_2,simsec,0.646517171237793,0.00380645266998476
CG6424,Glu_2,simsec,0.716625163390147,8.01868313429061e-175
CG6424,Glu_3,simsec,0.66216414528772,8.40876272208925e-97
CG6424,GABA_1,simsec,0.715876784475044,1.82402510711425e-74
CG6424,GABA_4,simsec,0.714478730756194,2.65606533839618e-32
CG6424,Glu_11,simsec,0.630050390249694,7.67721334636463e-05
CG6424,Glu_8,simsec,0.891208973376249,3.8651104207052e-16
CG6424,GABA_7,simsec,0.900989994168834,1.34054131435196e-09
CG6424,fru_4,simsec,0.775833104466936,4.37363776635144e-20
CG6424,AST,simsec,1.17631469284849,1.48113272453443e-102
CG6424,Ach_15,simsec,0.814773241189561,6.11338219728502e-07
CG6424,sNPF_CCHa2_AstC,simsec,0.699163561453822,3.1597823153429e-07
CG6424,Poxn_1,simsec,0.589733178583995,3.19126212148896e-13
CG6424,Glu_13,simsec,0.744636607519135,4.42607893371834e-05
CG6424,fru_6,simsec,0.933740921253328,1.31883656323404e-13
CG6424,fru_3,simsec,0.703340733807822,6.44836192220485e-37
CG6424,Glu_7,simsec,0.787604929799809,3.77088525423549e-10
CG6424,Glu_15,simsec,1.01792190799726,1.46598221266265e-06
CG6424,Ach_5,simsec,0.741012427228908,2.85131508952625e-37
CG6424,GABA_6,simsec,0.895708255271922,2.73273257842684e-09
CG6424,Ach_9,simsec,0.779400860486603,1.04719491836279e-13
CG6424,GABA_3,simsec,0.724356761683046,4.12128238494262e-12
CG6424,Glu_4,simsec,0.71379334536292,1.18377073463007e-19
CG6424,Ach_7,simsec,0.605937451762425,4.55177335879481e-11
CG6424,Clock_3,simsec,0.588261865271438,0.0346849195644242
CG6424,Ach_17,simsec,0.719354578324201,6.22025751625783e-08
CG6424,fru_11,simsec,0.849757364419387,0.000443785054433456
CG6424,Clock_1,simsec,0.648851919274185,1.74038043821551e-12
CG6424,Poxn_4,simsec,0.662130361243616,5.01362657142588e-07
CG6424,GABA_13,simsec,0.874063010935025,0.00054414677707537
CG6424,Ach_14,simsec,0.692538430566729,7.59039476836451e-06
CG6424,Ach_8,simsec,0.628304684367689,1.38938995656774e-08
CG6424,Ach_13,simsec,0.690967669601628,4.27170541913251e-08
CG6424,Glu_5,simsec,0.814984210280767,5.94518335267454e-33
CG6424,AstC_FMRFa,simsec,0.794507752876811,0.000522174157415165
CG6424,TY_1,simsec,0.725825036561006,0.000290443185450354
CG6424,Ach_11,simsec,0.649777251952748,7.1494815672156e-07
CG6424,Glu_12,simsec,0.667424660913129,0.000142355127756657
CG6424,Ach_10,simsec,0.780648032983603,4.46442203576666e-13
CG6424,Glu_14,simsec,0.995008381895994,3.15971172137185e-08
CG6424,OPN,simsec,0.635087796284374,6.94289697215806e-30
CG6700,fru_5,melsim,0.673076995192245,7.50915249725951e-08
CG6770,AST,melsec,0.594919599147031,2.21980679815774e-12
CG6770,ENS,melsim,0.703853669214455,5.25484640514405e-23
CG6770,PRN,simsec,-0.664337882458165,0.0164668680206397
CG6959,fru_10,melsim,-1.05708919220682,0.000138753394404948
CG7220,PRN,melsec,0.727012120136782,1.9676747187508e-13
CG7607,CTX,melsec,0.709528709656863,6.52899209392481e-09
CG7798,CTX,melsim,-1.23644019582208,2.46592671413883e-56
CG7798,ENS,melsim,-1.03044761633523,4.89040714250572e-202
CG7798,DOP_2,melsim,-0.662965012722429,1.87305070432966e-11
CG7798,Tk_1,melsim,-0.618909832644494,6.79628603967454e-17
CG7798,AST,melsim,-0.943367004128926,4.4082629619552e-105
CG7798,TY_3,melsim,-1.25375659224578,0.000297473448898286
CG7798,fru_10,melsim,-0.786596361890807,2.48099701207758e-07
CG7798,CTX,simsec,1.23644019582208,6.95156909357773e-40
CG7798,ENS,simsec,1.03044761633523,3.38742122757788e-165
CG7798,DOP_2,simsec,0.662965012722429,2.75144698898742e-10
CG7798,Tk_1,simsec,0.618909832644494,1.31534122127485e-15
CG7798,AST,simsec,0.944934299275886,3.13289967616417e-106
CG7798,TY_3,simsec,1.25375659224578,0.000222766232580756
CG7798,fru_10,simsec,0.786596361890807,6.04217363600396e-09
CG7888,ENS,melsec,1.36374662495422,2.12027876565777e-202
CG7888,AST,melsec,1.36317075712925,1.21158328674783e-101
CG7888,ENS,melsim,0.765213874477951,4.1782628637079e-67
CG7888,AST,simsec,0.9280364146192,2.04094450305934e-49
CG7990,Ach_3,melsec,-0.741415163095287,6.79641740649425e-124
CG7990,Ach_2,melsec,-0.94807450937018,0
CG7990,Glu_6,melsec,-0.648579566563538,1.96731982742896e-20
CG7990,GABA_5,melsec,-0.777497955545769,9.6448017005588e-09
CG7990,DOP_1,melsec,-0.661220871819826,1.24228195182747e-15
CG7990,Ach_1,melsec,-0.691588790549676,5.49058516974965e-187
CG7990,DOP/SER,melsec,-0.89338961560869,4.85806324151179e-22
CG7990,fru_1,melsec,-0.801155695096925,6.3728610225366e-47
CG7990,sNPF,melsec,-0.668418731813679,1.71265580552827e-20
CG7990,GABA_2,melsec,-0.670382621513148,7.47059502249903e-18
CG7990,CCHa2,melsec,-0.725310091065275,7.7912311047032e-24
